# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 3.60000, 21.20000,  1.20000, -1.93687
 3.60000, 21.60000,  1.60000, -2.03978
 3.60000, 22.00000,  2.00000, -2.57285
 3.60000, 22.40000,  2.40000, -3.12215
 3.60000, 22.80000,  2.80000, -3.04315
 3.60000, 23.20000,  3.20000, -3.82182
 3.60000, 23.60000,  3.60000, -3.71487
 3.60000, 24.00000,  4.00000, -4.58287
 3.60000, 24.40000,  4.40000, -4.05954
 3.60000, 24.80000,  4.80000, -4.06732
 3.60000, 25.20000,  5.20000, -4.12936
 3.60000, 25.60000,  5.60000, -6.22117
 3.60000, 26.00000,  6.00000, -6.74541
 3.60000, 26.40000,  6.40000, -6.58014
 3.60000, 26.80000,  6.80000, -6.60553
 3.60000, 27.20000,  7.20000, -5.38392
 3.60000, 27.60000,  7.60000, -6.21752
 3.60000, 28.00000,  8.00000, -7.98673
 3.60000, 28.40000,  8.40000, -7.73807
 3.60000, 28.80000,  8.80000, -8.12595
 3.60000, 29.20000,  9.20000, -8.09753
 3.60000, 29.60000,  9.60000, -9.62379
